"name","super_class","sys_package"
"samp_product_result","","4627d3d1c3213110b2ce78f9d0013123"
"sys_rw_amb_graphql_action","sys_rw_amb_action","2908ed24a920211076daa554cb57d9c7"
"sn_sec_cmn_cloud_service_provider","","f38c97005301120034c69816a11c081d"
"dscy_route_next_hop","dscy_net_base","9c79296ca920211076daa554cb57d956"
"ngbsm_script","sys_metadata","590d2968a9a0211076daa554cb57d9f7"
"ecc_agent_scalar_metric","ecc_agent_metric","1c0e2daca9a0211076daa554cb57d9f8"
"sys_cs_collab_provider_user_profile","","53b1b0e79761011018b2fa98c253afcc"
"sn_grc_metric_record_mapping","","09bd46de537f20104f3eddeeff7b124b"
"sn_grc_metric_unit_mapping","sn_grc_metric_record_mapping","09bd46de537f20104f3eddeeff7b124b"
"cmdb_dependent_ci_class_exclusion","sys_metadata","a913f568a924211076daa554cb57d923"
"sys_processor","sys_metadata","b8176120a920211076daa554cb57d9a3"
"sys_ux_lib_component","sys_metadata","ed08ed24a920211076daa554cb57d9c6"
"sys_api_stats_requestor","","651d6d68a9a0211076daa554cb57d9fb"
"cmdb_ci_nutanix_storage_container","cmdb_ci_storage_volume","ae99d84b2320330006c0110d96bf65b3"
"ts_c_73_2","",""
"sn_fedtables_training_accreditation_indicator","","e83ff337531300102b2fddeeff7b1204"
"sn_hr_core_op_report","","d4ac3fff5b311200a4656ede91f91af2"
"sn_grc_m2m_issue_engagement","sn_grc_m2m_issue_base","c9b99624c3030200dd921a4112d3aec9"
"cmdb_ci_endpoint_aq_queue","cmdb_ci_endpoint_inclusion","9c79296ca920211076daa554cb57d956"
"expert_ui_policy","sys_ui_policy","ad3d29a8a9a0211076daa554cb57d941"
"comm_plan_definition","sys_metadata","8dfe92d95373030029200ef5d5dc348a"
"sys_ux_composite_data","sys_metadata","5d5da1e8a9a0211076daa554cb57d9a5"
"sn_privacy_ci_processing_activity_field_mapper","","3da8952c841020100fadff3fc3a266d6"
"sc_catalog_page_renderer","sc_renderer","cc6da5e8a9a0211076daa554cb57d90e"
"sn_safe_scrum_task","rm_scrum_task","47924cc19f320300730e5bb0657fcfae"
"sn_align_core_planning_item","","9602712887c620105ad04c2c59cb0b2e"
"sla_repair_log_entry0004","syslog0004","966ead20a9e0211076daa554cb57d968"
"sn_gamification_beneficiary","sys_metadata","6b902666b3023200e408c75f26a8dcf4"
"sys_rollback_conflict","","199769a0a920211076daa554cb57d990"
"cmdb_ci_cloud_subnet","cmdb_ci_vm_object","9c79296ca920211076daa554cb57d956"
"sn_ti_observable_context_type","","8b068223eb120200cb3aa9bcf106fe82"
"sn_rf_evaluation_type","sys_metadata","30a32ce6c7313010dd7ab6c427c2600e"
"sn_grc_m2m_cont_ref_metric_type","","53f81621cb200200829cf865734c9c58"
"ts_c_71_5","",""
"syslog_app_scope0000","syslog0000","dddd6d6ca9a0211076daa554cb57d9a7"
"sys_hub_event","","e4d0392ca9e0211076daa554cb57d9f5"
"ts_c_24_9","",""
"syslog_transaction0003","","dddd6d6ca9a0211076daa554cb57d9a7"
"x_snc_dh_app_con_m2m_loader_execu_recipe_execu","","2ba62bfe1bf774d0c4836397624bcb3f"
"sn_actsub_subscribable_object","sys_metadata","f4f5fd24a964211076daa554cb57d93e"
"ml_predictor_prefix","","3cf8a5a8a920211076daa554cb57d9ec"
"sn_customerservice_account_relationship_access","","51d811fad7223100b7490ee60e61034f"
"itfm_plan_actuals","itfm_plan_item","3c0be82c87d2e910efbf1f473cbb356c"
"cmdb_ci_nat_gateway","cmdb_ci_vm_object","9c79296ca920211076daa554cb57d956"
"pa_job_logs","","6b203d28a9e0211076daa554cb57d9a2"
"sn_recovery_approval","sn_grc_appr_approval","745c90e51bc85010593876a61a4bcb31"
"ts_v4_48_1","","global"
"sys_job","sys_metadata","d637ad20a920211076daa554cb57d976"
"sys_sg_input_attribute","sys_metadata","2e39a12ca920211076daa554cb57d924"
"sys_sg_calendar_screen","sys_sg_screen","2e39a12ca920211076daa554cb57d924"
"cmdb_health_source_precedence","","9c79296ca920211076daa554cb57d956"
"sn_cmp_ca_ldc_res_card_map","","80d50579eb203200979aa5115206fedd"
"sn_risk_advanced_risk_identification_configuration","","7443d9ba7373230055e9d8b0caf6a7b0"
"sn_compliance_policy_exception_risk_rating_mapping","sys_metadata","4a3281d053030200d23c9c25911c086f"
"sn_sec_cmn_on_demand_orchestration","","f38c97005301120034c69816a11c081d"
"ui_notification_inbox","","a04f6d64a9e0211076daa554cb57d9e8"
"sn_ihub_transform_definition_whitelist","sys_metadata","4e523964a924211076daa554cb57d995"
"promin_permission","","06572eae87126550efbf1f473cbb353a"
"sys_rte_eb_to_numeric_operation","sys_rte_eb_operation","82596d2ca920211076daa554cb57d9c1"
"sys_rte_eb_copy_operation","sys_rte_eb_operation","82596d2ca920211076daa554cb57d9c1"
"sn_sec_cmn_email_search_criteria","","f38c97005301120034c69816a11c081d"
"ts_c_36_3","",""
"promin_log0002","syslog0002","06572eae87126550efbf1f473cbb353a"
"catalog_script_client","sys_script_client","cc6da5e8a9a0211076daa554cb57d90e"
"sn_ti_stix2_m2m_tool_tool_type","","8b068223eb120200cb3aa9bcf106fe82"
"cmdb_ci_appl_tuxedo","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"ts_c_70_7","",""
"cmdb_ci_appl_ca_id_man","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"cmn_relative_duration","sys_metadata","6a8ceda4a9a0211076daa554cb57d950"
"sn_test_management_test_plan","sn_test_management_planned_task","78fa9e075bb1030036c32c1cf0f91a70"
"ts_c_3_1","",""
"cmdb_ci_appl_mongos","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"on_call_escalation","","30d1f5a0a924211076daa554cb57d96b"
"sys_cs_custom_control","sys_cs_control","05d57524a964211076daa554cb57d9a6"
"doc_toc_config","sys_metadata","6ed8e968a920211076daa554cb57d9b7"
"cmdb_ci_appl_sharepoint","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"cmdb_rel_rollup","sys_metadata","9c79296ca920211076daa554cb57d956"
"syslog0003","","dddd6d6ca9a0211076daa554cb57d9a7"
"sn_vdr_risk_asmt_tpss_provider_basic","","4c821a2d9f42220030581471367fcf2c"
"cmdb_ci_avi_tenant","cmdb_ci_vm_object","ae99d84b2320330006c0110d96bf65b3"
"sysrule_escalate_history","","e2eced28a9a0211076daa554cb57d9ae"
"ecc_queue0003","","dddd6d6ca9a0211076daa554cb57d9a7"
"sp_dependency","sys_metadata","b6de29e0a9e0211076daa554cb57d9c0"
"sn_sm_journal0000","","global"
"sn_vul_nvd_cvss_import","sys_import_set_row","054cdcc2ff200200158bffffffffff94"
"sn_install_base_m2m_affected_install_base","","7f1fc05477122300d7159b71a91061b7"
"sa_ml_application_service_candidate_segment","","c5c8192573977410ec44db37aef6a72c"
"sn_bia_dependency","","d913c81313ea40103423f8fed144b044"
"sys_record_transformer","sys_metadata","9e0f2924a9e0211076daa554cb57d99d"
"sn_ti_mitre_mitigation_coverage_calculator","","8b068223eb120200cb3aa9bcf106fe82"
"sn_milestones_milestone","","c81399d0c732201096d9670f6ec26016"
"sn_ex_sp_todo_config_detail","sys_metadata","4249e63a28d54d61bb6fbf61fd86cccb"
"pa_job_log_rows0003","syslog0003","6b203d28a9e0211076daa554cb57d9a2"
"protected_table_log0002","syslog0002","5f3335a8a924211076daa554cb57d961"
"mtg_agenda_item","","18351d53eb32120034d1eeea1206fe79"
"sa_dw_import_errors","","05db2dadc3c73d10b2ce78f9d0013144"
"ts_c_35_4","",""
"ts_c_35_5","",""
"sn_grc_reg_change_feed_related_document","","23af441bdb7c10100ecb441d139619ff"
"piwb_uc_business_value_m2m","","3c74216697966550da6cdc04a253afa6"
"sn_crisis_ebn_contact","","a99e186cdba36010af0964b813961961"
"itom_lu_governance_app_mapping","","4cce117e53b9301046dfddeeff7b12eb"
"task_action_workflow","sys_metadata","347ce5a4a9a0211076daa554cb57d975"
"sn_test_management_step","","78fa9e075bb1030036c32c1cf0f91a70"
"sys_platform_encryption_configuration","sys_metadata","699a9f30c3227190b2ce78f9d0013110"
"v_st_hr_activity_set_context","","c8585b0b413a6300964f47790d3ec577"
"dms_document_user_permission","dms_document_permission","56a9c7d09712e910da6cdc04a253afd0"
"cmdb_ci_endpoint_sap_bo_servers","cmdb_ci_endpoint_inclusion","9c79296ca920211076daa554cb57d956"
"ts_c_17_1","",""
"sn_vdr_risk_asmt_m2m_asmt_questionnaire_template","","4c821a2d9f42220030581471367fcf2c"
"sn_communities_moderation_m2m_filter_keyword","","10809a9edb866200b1f6f78eaf961904"
"sys_cs_message","","05d57524a964211076daa554cb57d9a6"
"sys_global_file_hash","","afd86d68a920211076daa554cb57d982"
"sn_vul_diagnostic_report_logs","","054cdcc2ff200200158bffffffffff94"
"syslog_app_scope0006","syslog0006","dddd6d6ca9a0211076daa554cb57d9a7"
"sys_auto_flush_run","","419729a0a920211076daa554cb57d9f2"
"sn_fedtables_pay_rate_determinant","","e83ff337531300102b2fddeeff7b1204"
"ecc_agent_upgrade_history_stage","","1c0e2daca9a0211076daa554cb57d9f8"
"sn_grc_metric_metric_definition_threshold","sn_grc_metric_threshold","09bd46de537f20104f3eddeeff7b124b"
"sn_hr_er_allegation_subtype","sys_metadata","0fcd4ba63b910010d901655593efc4fd"
"sn_hamp_lifecycle_definition","","6cd246601b9e0010cf95dd33dd4bcb8a"
"sn_grc_metric_m2m_definition_risk_statement","","09bd46de537f20104f3eddeeff7b124b"
"ts_c_44_2","",""
"ts_c_69_0","",""
"sn_cmp_azure_alert_configuration","sys_metadata","80d50579eb203200979aa5115206fedd"
"sn_risk_advanced_factor","sys_metadata","7443d9ba7373230055e9d8b0caf6a7b0"
"sn_bom_gl_ins_policy","sn_bom_ins_policy","52139130737200103fcae6e24ff6a76f"
"ts_c_68_3","",""
"sys_email_attachment","","e45861a4a920211076daa554cb57d9a6"
"sn_si_enrichment_additional_actions","sn_sec_cmn_enrichment_data_base","82878663ff123100158bffffffffff67"
"sn_privacy_m2m_pa_pa","","3da8952c841020100fadff3fc3a266d6"
"sn_bm_client_configuration","","3ad18693db92220004997878f0b8f516"
"sn_bom_auto_loan","sn_bom_loan_account","52139130737200103fcae6e24ff6a76f"
"promin_scheduled_task","","06572eae87126550efbf1f473cbb353a"
"sn_sec_cmn_src_ci","","f38c97005301120034c69816a11c081d"
"cmdb_ci_win_domain_controller","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"cloud_mgmt_region","sys_metadata","9c79296ca920211076daa554cb57d956"
"help_user_interaction_log","","1890fda8a9e0211076daa554cb57d9e6"
"ts_c_47_3","",""
"cmdb_ci_netgear","cmdb_ci_hardware","9c79296ca920211076daa554cb57d956"
"service_subscribe_sys_user_grp","","908e2960a9e0211076daa554cb57d9fe"
"sa_context_menu","sys_metadata","a5b13d60a924211076daa554cb57d949"
"checkpoint_attribute_description","","a5b13d60a924211076daa554cb57d949"
"sn_vul_rest_integration","sn_vul_integration","054cdcc2ff200200158bffffffffff94"
"sn_grc_m2m_issue_document","sn_grc_m2m_issue_base","53f81621cb200200829cf865734c9c58"
"sys_ws_operation","sys_metadata","d0d76de0a920211076daa554cb57d921"
"sys_upgrade_plan_item","sys_metadata","ecd82968a920211076daa554cb57d937"
"sn_hr_integr_fw_service_job_tracker","","08ca765153ed5010a86dddeeff7b1277"
"ua_extra_page","","3fd86d68a920211076daa554cb57d9bd"
"sn_vul_severity_map","","054cdcc2ff200200158bffffffffff94"
"v_search_genius_result","","2ceea9e0a9e0211076daa554cb57d981"
"ts_c_15_2","",""
"ts_v4_26_df","","global"
"map_cell","","a8fca168a9a0211076daa554cb57d923"
"sn_sec_cmn_risk_score_weight","","f38c97005301120034c69816a11c081d"
"cmdb_data_management_policy_execution","","a913f568a924211076daa554cb57d923"
"sys_ux_style","sys_metadata","ed08ed24a920211076daa554cb57d9c6"
"sys_ux_app","sys_metadata","ed08ed24a920211076daa554cb57d9c6"
"cmdb_ire_incomplete_payloads0002","","global"
"cmdb_ci_azure_subscription","cmdb_ci_vm_object","9c79296ca920211076daa554cb57d956"
"sn_doc_html_template","sn_doc_template","6a9ea833b763330088d9bc78ee11a88q"
"sn_hr_workday_adv_reference_id_list_staging","sys_import_set_row","1575864a1b8de41050d621b5ec4bcbe1"
"sys_pd_trigger_input","var_dictionary","203683d487de2910efbf1f473cbb35e4"
"directory_group","","92b71bd7d5b20010fa9ba060b13e8884"
"sn_risk_advanced_risk_color_style","sys_metadata","7443d9ba7373230055e9d8b0caf6a7b0"
"discovery_log0000","syslog0000","731ee5eca9a0211076daa554cb57d984"
"sn_now_azure_user","","b8c6ee1d53972010fa75ddeeff7b122e"
"sn_bom_deposit_account_model","cmdb_model","52139130737200103fcae6e24ff6a76f"
"sn_hr_ukg_accrual_code","","54380fd0738520102983fd2927f6a704"
"itil_agreement_reports","","895c6964a9a0211076daa554cb57d99c"
"sys_ux_composite_data_template","sys_metadata","5d5da1e8a9a0211076daa554cb57d9a5"
"sys_sync_preview_local","","a56869a4a920211076daa554cb57d968"
"cmdb_ci_cloud_public_database","cmdb_ci_cloud_database","ae99d84b2320330006c0110d96bf65b3"
"cmdb_ci_monitor_control","cmdb_ci_multimedia","ae99d84b2320330006c0110d96bf65b3"
"cmdb_ci_ot_supervisory","cmdb_ci_ot","ae99d84b2320330006c0110d96bf65b3"
"ts_c_47_7","",""
"sys_rollback_run","","199769a0a920211076daa554cb57d990"
"sn_publications_recipientslist_consumer_m2m","","0fdd6483d72302004f1e82285e61033a"
"ts_c_2_7","",""
"sn_vul_daily_count_re","","054cdcc2ff200200158bffffffffff94"
"discovery_snmp_ref","sys_metadata","4ddb2dadc3c73d10b2ce78f9d0013144"
"ts_v4_18_doc","","global"
"trigger_rule_wf_context","","30d1f5a0a924211076daa554cb57d96b"
"v_alternate_rotation","","30d1f5a0a924211076daa554cb57d96b"
"sys_kmf_crypto_spec_algorithm","sys_metadata","c515f25b53332300cd1eddeeff7b126e"
"ts_c_21_1","",""
"sys_export_set_log0000","syslog0000","dddd6d6ca9a0211076daa554cb57d9a7"
"sys_hub_flow_logic_input","var_dictionary","e4d0392ca9e0211076daa554cb57d9f5"
"sn_hr_ef_attachment_tracking","","1baeb0339371030092051d1e867ffb08"
"cmdb_ci_handheld_computing","cmdb_ci_computer","ae99d84b2320330006c0110d96bf65b3"
"sn_actsub_atype_notif_pref","sys_metadata","f4f5fd24a964211076daa554cb57d93e"
"sn_actsub_module","sys_metadata","f4f5fd24a964211076daa554cb57d93e"
"sn_grc_metric_base_definition","","09bd46de537f20104f3eddeeff7b124b"
"sn_customerservice_escalation_template","sys_metadata","51d811fad7223100b7490ee60e61034f"
"m2m_taxonomy_contributor","sys_metadata","2a03f168a924211076daa554cb57d98d"
"sn_esg_urjanet_credentials","discovery_credentials","eb6630634f211110a663f0eebd72e029"
"sys_glide_lookup_batch_adapter_rule","sys_adapter_rule","9e0f2924a9e0211076daa554cb57d99d"
"sn_grc_metric_metric_data","sn_grc_metric_parent_data","09bd46de537f20104f3eddeeff7b124b"
"cmdb_dependent_ci_extra_rels_config","sys_metadata","a913f568a924211076daa554cb57d923"
"itfm_gl_accounts","","3c0be82c87d2e910efbf1f473cbb356c"
"sttrm_condition_type","sys_metadata","6220f928a9e0211076daa554cb57d91e"
"mb_model","","d71362338711211065041f473cbb3595"
"cmdb_ci_os_packages","cmdb_ci","9c79296ca920211076daa554cb57d956"
"ts_c_69_2","",""
"sn_hr_core_leave_of_absence","","d4ac3fff5b311200a4656ede91f91af2"
"sys_listener_detail","sys_metadata","aa37ed20a920211076daa554cb57d934"
"contact","","4a3d692a971a6550da6cdc04a253af2f"
"sa_host_class_to_capability","","8056bdadc30b3d10b2ce78f9d0013174"
"sn_bm_common_indicator_group","sys_metadata","1bc6c2d3db92220004997878f0b8f571"
"sys_rte_eb_definition","sys_rte_definition","82596d2ca920211076daa554cb57d9c1"
"cmdb_ci_appl_connectit","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"cmdb_sw_license_calculation","","f969256ca920211076daa554cb57d903"
"sn_ace_variable","var_dictionary","5df6db91ebe4011090fa99602a52289e"
"cmdb_ci_rhv_object","cmdb_ci_vm_object","ae99d84b2320330006c0110d96bf65b3"
"m2m_product_group","","03d1721587332550efbf1f473cbb35bf"
"dms_collection","","56a9c7d09712e910da6cdc04a253afd0"
"cmdb_ci_endpoint_ent_vault","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"ts_c_8_8","",""
"ts_c_51_9","",""
"sys_rollback_log0003","syslog0003","dddd6d6ca9a0211076daa554cb57d9a7"
"cmdb_ci_appl_citrix_collector","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"sp_instance","sys_metadata","b6de29e0a9e0211076daa554cb57d9c0"
"ml_solution_stats","","3cf8a5a8a920211076daa554cb57d9ec"
"sys_app_scan_failure","","a7017d6ca9e0211076daa554cb57d913"
"sn_context_for_api","","326335d70b3123005775aabcb4673ae7"
"sn_fedtables_tenure","","e83ff337531300102b2fddeeff7b1204"
"sn_vul_detection","","054cdcc2ff200200158bffffffffff94"
"cmdb_ci_openshift_docker_images_repository","cmdb_ci_kubernetes_component","06a71b1367e4130051c9027e2685ef1e"
"sn_va_teams_outbound_credentials","discovery_credentials","8be385e4776110105d7b3882a910610e"
"sn_fedtables_pay_basis","","e83ff337531300102b2fddeeff7b1204"
"sn_si_audit_log","","82878663ff123100158bffffffffff67"
"alm_entitlement_asset","alm_entitlement","b87ce5a4a9a0211076daa554cb57d974"
"sys_sg_icon_section","sys_sg_section","03292de8a920211076daa554cb57d98d"
"sn_sec_cmn_enrichment_data_mapping_field","sys_metadata","f38c97005301120034c69816a11c081d"
"sn_bom_m2m_service_user","","52139130737200103fcae6e24ff6a76f"
"ts_c_57_1","",""
"sys_now_exp_app","","99998d22732130107d804c9885f6a7b6"
"sa_debug_session_status","","8056bdadc30b3d10b2ce78f9d0013174"
"io_set_item","sys_metadata","cc6da5e8a9a0211076daa554cb57d90e"
"sn_sec_cmn_watch_dog","","f38c97005301120034c69816a11c081d"
"sn_hr_core_bulk_case_request","","d4ac3fff5b311200a4656ede91f91af2"
"sys_certificate","","6b7829e4a920211076daa554cb57d944"
"cmdb_ci_appl_sp_service","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"jrobin_graph_set","sys_metadata","df976da0a920211076daa554cb57d951"
"jrobin_shard_location","","df976da0a920211076daa554cb57d951"
"ts_search_summary","","2aae29a0a9e0211076daa554cb57d9cd"
"sn_cmdb_ws_nlq_sample_search","","c8ab76825371201032b7ddeeff7b1280"
"cmdb_ci_endpoint_wmb_flow","cmdb_ci_endpoint_inclusion","9c79296ca920211076daa554cb57d956"
"sys_atf_step_config","sys_metadata","36beada0a9e0211076daa554cb57d98d"
"sys_transform_type_parameter","var_dictionary","97d03d2ca9e0211076daa554cb57d99a"
"cmn_rota_contact_preference","","30d1f5a0a924211076daa554cb57d96b"
"cmdb_health_result_rel_all","","9c79296ca920211076daa554cb57d956"
"cmdb_multisource_column_metadata","sys_metadata","9c79296ca920211076daa554cb57d956"
"clone_log0006","syslog0006","dddd6d6ca9a0211076daa554cb57d9a7"
"notify_group_selector_choice","","76f4e9e697966550da6cdc04a253af1b"
"sn_fedtables_benefits_continuation_fed_emp_health_benefits_fehb_flag","","e83ff337531300102b2fddeeff7b1204"
"cmdb_ci_lb_nginx","cmdb_ci_lb_appl","9c79296ca920211076daa554cb57d956"
"sys_push_notif_default_reg","","48086d24a920211076daa554cb57d9d1"
"sn_hr_workday_pull_todo_config","","d4fb8bd8db5b0010205cdf6b5e96190e"
"sys_ux_screen_type","sys_metadata","ed08ed24a920211076daa554cb57d9c6"
"sn_bom_compl_source_type","","6ee0a408535f60108856ddeeff7b120d"
"cmdb_ci_environment","cmdb_ci","9c79296ca920211076daa554cb57d956"
"sn_ent_medical_model","sn_ent_model","7e67d4ff091b4110f87739da6a8d8c7d"
"provider_user_map","","d42ee5eca9a0211076daa554cb57d9d1"
"pa_tabs","sys_metadata","6b203d28a9e0211076daa554cb57d9a2"
"sn_employee_app_access","","1e95bac2738f001001b566b90ff6a7cd"
"cmdb_hardware_component","","ae99d84b2320330006c0110d96bf65b3"
"sn_hr_core_tuition_reimbursement","","d4ac3fff5b311200a4656ede91f91af2"
"sys_sg_empty_state","sys_metadata","8f292de8a920211076daa554cb57d972"
"sys_activity0009","","834d21e8a9a0211076daa554cb57d933"
"sn_sec_cmn_escalation","","f38c97005301120034c69816a11c081d"
"sn_pp_signal_channel_config","sys_metadata","31e8684cb9c59110dcb7bdfe03456d30"
"cmdb_related","","9c79296ca920211076daa554cb57d956"
"cmdb_ci_pt_mon_sys","cmdb_ci","3b7adb30c3227190b2ce78f9d00131cf"
"sn_cmp_pol_template","sys_metadata","80d50579eb203200979aa5115206fedd"
"business_calendar_group_fiscal","business_calendar_group","d48acf9487126910efbf1f473cbb3554"
"cmdb_ci_app_server_tomcat","cmdb_ci_app_server","9c79296ca920211076daa554cb57d956"
"wf_variable","item_option_new","347ce5a4a9a0211076daa554cb57d975"
"pa_diagnostic_log0000","syslog0000","b2881e900b3003001e684ac3b6673a93"
"sa_flow_service","","05db2dadc3c73d10b2ce78f9d0013144"
"sn_diagram_builder_shape_property_override","sys_metadata","1cf7ad026abf3abab12e761ddaa6e9df"
"sys_table_rotation","","64a7ada0a920211076daa554cb57d9c6"
"fm_expense_line_breakdown","","04aaa4e487d2e910efbf1f473cbb350d"
"cmdb_ci_appl_ms_dynamic_crm","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"alm_custom_template_task","alm_template_task","b87ce5a4a9a0211076daa554cb57d974"
"cmdb_ci_ni_logical_path","cmdb_ci_network_circuit","ae99d84b2320330006c0110d96bf65b3"
"cmdb_ci_ot_ews","cmdb_ci_ot_supervisory","ae99d84b2320330006c0110d96bf65b3"
"ts_c_10_9","",""
"ts_v4_18_0","","global"
"sys_ws_definition","sys_metadata","d0d76de0a920211076daa554cb57d921"
"sys_app_lifecycle_tracker","","ecd82968a920211076daa554cb57d937"
"sys_upgrade_plan_history","","ecd82968a920211076daa554cb57d937"
"sn_si_enrichment_network_statistics","sn_sec_cmn_enrichment_data_base","82878663ff123100158bffffffffff67"
"sys_cs_consumer","","05d57524a964211076daa554cb57d9a6"
"cmdb_ci_endpoint_hpom","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sys_client_interaction0004","","global"
"ngbsm_filter","","590d2968a9a0211076daa554cb57d9f7"
"mid_deployment_template","","1c0e2daca9a0211076daa554cb57d9f8"
"sn_communities_forum_email_invite","","10809a9edb866200b1f6f78eaf961904"
"sn_ti_sandbox_configuration","","8b068223eb120200cb3aa9bcf106fe82"
"sys_ux_experience_category","sys_metadata","ed08ed24a920211076daa554cb57d9c6"
"sn_si_scan_request","sn_si_request","82878663ff123100158bffffffffff67"
"sn_bom_line_of_credit","sn_bom_financial_account","52139130737200103fcae6e24ff6a76f"
"samp_recon_task_queue","sam_task_queue","4627d3d1c3213110b2ce78f9d0013123"
"cmdb_ci_endpoint_exchange","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sn_app_widget_entity","","412b28ac87d2e910efbf1f473cbb35d0"
"sysevent_in_email_action","sysrule","61376d20a920211076daa554cb57d99b"
"ts_c_57_8","",""
"dl_problem_priority","dl_matcher","2d5139eca9e0211076daa554cb57d937"
"sn_ti_stix2_m2m_object_indicator","sn_ti_stix2_object","8b068223eb120200cb3aa9bcf106fe82"
"risk_conditions","sys_metadata","e95e2920a9e0211076daa554cb57d947"
"x_snc_pa_demo_data_level_2","sys_metadata","0569f0cadbfdbb00f669f40b0c961904"
"piwb_usecase_template","sys_metadata","3c74216697966550da6cdc04a253afa6"
"sn_ti_cap_execution_sandbox_config","","8b068223eb120200cb3aa9bcf106fe82"
"cmdb_ci_avi_controller_cluster","cmdb_ci_vm_object","ae99d84b2320330006c0110d96bf65b3"
"sn_sd_persona_group","sys_metadata","3cc85c0107303010c7d559bf1ad30022"
"sys_sg_incremental_result","","9186f9e4a964211076daa554cb57d979"
"sys_ux_my_list","","3db8027898a93973f08538e42f091589"
"sys_rollback_schema_change","","199769a0a920211076daa554cb57d990"
"sn_ti_source","sn_sec_cmn_rest_integration","8b068223eb120200cb3aa9bcf106fe82"
"pm_console_table","sys_metadata","a3a78f9c87de2910efbf1f473cbb35ce"
"sn_topic_recommend_topic_staging","","87c995fd53d21010a813ddeeff7b12e1"
"sm_ci_field_data","","a5b13d60a924211076daa554cb57d949"
"st_agent_work_schedule","","70c147dc875e2910efbf1f473cbb3530"
"cmdb_health_metric_status","","9c79296ca920211076daa554cb57d956"
"cmdb_ci_endpoint_listener_wmb","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sn_vdr_risk_asmt_repeating_assessment","","4c821a2d9f42220030581471367fcf2c"
"sys_cs_custom_control_definition","sys_metadata","05d57524a964211076daa554cb57d9a6"
"sys_build_suggestion_log","","dbde69e0a9e0211076daa554cb57d915"
"resource_report_daily","","93da28a887d2e910efbf1f473cbb35ee"
"sn_prd_pm_product_offering","","fb779c995b8310102dff5e92dc81c79e"
"sn_lc_user_mapping_staging","sys_import_set_row","288533960f062010ff5ac8337a767ecb"
"sn_vul_watch_topic","","054cdcc2ff200200158bffffffffff94"
"sys_currency_conversion_adapter_rule","sys_adapter_rule","9e0f2924a9e0211076daa554cb57d99d"
"conflict","","d210f128a9e0211076daa554cb57d9e5"
"sn_risk_acceptance_task","sn_risk_response_task","f6e4b296cbf33100829cf865734c9c75"
"sn_esg_m2m_base_metric_definition_target","","1b6502f1b38070102fd4ea5b86a8dc23"
"sn_si_report_instance","","82878663ff123100158bffffffffff67"
"pa_content_pack","","2231bdaca9e0211076daa554cb57d917"
"sn_bom_m2m_service_financial_account","","52139130737200103fcae6e24ff6a76f"
"sys_sg_write_back_action_item","sys_metadata","2e39a12ca920211076daa554cb57d924"
"svc_recomputation_log0005","","global"
"ts_c_58_7","",""
"sn_hr_core_employment_history","","d4ac3fff5b311200a4656ede91f91af2"
"sys_rte_eb_field_mapping","sys_metadata","82596d2ca920211076daa554cb57d9c1"
"sys_rte_eb_trim_operation","sys_rte_eb_operation","82596d2ca920211076daa554cb57d9c1"
"sysauto_script","sysauto","7167a960a920211076daa554cb57d9f6"
"sam_custom_sw_product_lifecycle","sam_sw_product_lifecycle","f969256ca920211076daa554cb57d903"
"cmdb_ci_endpoint_ldap_db","cmdb_ci_endpoint_inclusion","9c79296ca920211076daa554cb57d956"
"sc_ordered_item_link","sys_metadata","cc6da5e8a9a0211076daa554cb57d90e"
"sn_cdm_st_exception","","1a2ce8260f80001063ae409dc4767e65"
"cmdb_ci_endpoint_db2sql","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"cmdb_ci_hpux_server","cmdb_ci_unix_server","9c79296ca920211076daa554cb57d956"
"sys_embedded_help_content","sys_metadata","2e807da8a9e0211076daa554cb57d934"
"discovery_perf_metric_probe_sensor0005","","c1db2dadc3c73d10b2ce78f9d0013145"
"ts_c_3_2","",""
"sn_apm_data_domain","","65c1ca2cdbb2120091285411cf961963"
"np$itom_visibility_exclusions","",""
"sn_event_ingestion_sample_application","","6ff0ef07c7000010c20eb5a827c260c9"
"ts_c_8_9","",""
"ts_c_8_7","",""
"sn_vul_m2m_entry_cwe","","054cdcc2ff200200158bffffffffff94"
"sys_update_set_source","","b5c82568a920211076daa554cb57d991"
"cmdb_ci_cim_server","cmdb_ci_server","9c79296ca920211076daa554cb57d956"
"sn_oper_res_m2m_scenario_analysis_service","","c17ec68b532510108722ddeeff7b12d5"
"sys_cs_notification","","d6e53d24a964211076daa554cb57d925"
